Primary Partition,Secondary Partition,Timestamp,VIN_or_ID,Latitude,Longitude,Altitude,Custom 1,Custom 2,Timestamp_seconds
USA,Florida,2025-01-08 16:48:52+00:00,a6069d,28.519,-80.7959,1000.0,lfa462,SR20,1736354932
USA,Florida,2025-01-08 16:48:54+00:00,a6069d,28.5198,-80.796,1100.0,nan,,1736354934
USA,Florida,2025-01-08 16:48:57+00:00,a6069d,28.5207,-80.796,1100.0,lfa462,SR20,1736354937
USA,Florida,2025-01-08 16:49:00+00:00,a6069d,28.522,-80.7962,1200.0,nan,,1736354940
USA,Florida,2025-01-08 16:49:01+00:00,a6069d,28.5223,-80.7961,1200.0,lfa462,SR20,1736354941
USA,Florida,2025-01-08 16:49:05+00:00,a6069d,28.5238,-80.7964,1300.0,lfa462,SR20,1736354945
USA,Florida,2025-01-08 16:49:05+00:00,a6069d,28.5238,-80.7964,1300.0,nan,,1736354945
USA,Florida,2025-01-08 16:49:05+00:00,a6069d,28.5238,-80.7964,1300.0,lfa462,SR20,1736354945
USA,Florida,2025-01-08 16:49:08+00:00,a6069d,28.5249,-80.7966,1300.0,lfa462,SR20,1736354948
USA,Florida,2025-01-08 16:49:09+00:00,a6069d,28.5253,-80.7967,1300.0,lfa462,SR20,1736354949
USA,Florida,2025-01-08 16:49:09+00:00,a6069d,28.5253,-80.7966,1300.0,nan,,1736354949
USA,Florida,2025-01-08 16:49:13+00:00,a6069d,28.5268,-80.7969,1400.0,lfa462,SR20,1736354953
USA,Florida,2025-01-08 16:49:13+00:00,a6069d,28.5268,-80.7969,1400.0,nan,,1736354953
USA,Florida,2025-01-08 16:49:17+00:00,a6069d,28.5284,-80.7972,1400.0,lfa462,SR20,1736354957
USA,Florida,2025-01-08 16:49:18+00:00,a6069d,28.5287,-80.7973,1400.0,nan,,1736354958
USA,Florida,2025-01-08 16:49:21+00:00,a6069d,28.53,-80.7975,1500.0,lfa462,SR20,1736354961
USA,Florida,2025-01-08 16:49:22+00:00,a6069d,28.5304,-80.7976,1500.0,nan,,1736354962
USA,Florida,2025-01-08 16:49:26+00:00,a6069d,28.5316,-80.7979,1500.0,lfa462,SR20,1736354966
USA,Florida,2025-01-08 16:49:27+00:00,a6069d,28.5321,-80.798,1500.0,nan,,1736354967
USA,Florida,2025-01-08 16:49:29+00:00,a6069d,28.533,-80.7982,1600.0,lfa462,SR20,1736354969
USA,Florida,2025-01-08 16:49:31+00:00,a6069d,28.5338,-80.7984,1600.0,nan,,1736354971
USA,Florida,2025-01-08 16:49:34+00:00,a6069d,28.535,-80.7986,1600.0,lfa462,SR20,1736354974
USA,Florida,2025-01-08 16:49:36+00:00,a6069d,28.5359,-80.7988,1600.0,nan,,1736354976
USA,Florida,2025-01-08 16:49:38+00:00,a6069d,28.5366,-80.7989,1600.0,lfa462,SR20,1736354978
USA,Florida,2025-01-08 16:49:40+00:00,a6069d,28.5374,-80.799,1700.0,nan,,1736354980
USA,Florida,2025-01-08 16:49:42+00:00,a6069d,28.5385,-80.7991,1700.0,lfa462,SR20,1736354982
USA,Florida,2025-01-08 16:49:47+00:00,a6069d,28.5403,-80.7995,1800.0,nan,,1736354987
USA,Florida,2025-01-08 16:49:47+00:00,a6069d,28.5403,-80.7995,1800.0,lfa462,SR20,1736354987
USA,Florida,2025-01-08 16:49:51+00:00,a6069d,28.5421,-80.7999,1800.0,nan,,1736354991
USA,Florida,2025-01-08 16:49:51+00:00,a6069d,28.5421,-80.7999,1800.0,lfa462,SR20,1736354991
USA,Florida,2025-01-08 16:49:56+00:00,a6069d,28.5437,-80.8002,1900.0,nan,,1736354996
USA,Florida,2025-01-08 16:49:56+00:00,a6069d,28.5441,-80.8002,1900.0,lfa462,SR20,1736354996
USA,Florida,2025-01-08 16:49:59+00:00,a6069d,28.5452,-80.8004,1900.0,lfa462,SR20,1736354999
USA,Florida,2025-01-08 16:50:00+00:00,a6069d,28.5457,-80.8005,1900.0,nan,,1736355000
USA,Florida,2025-01-08 16:50:00+00:00,a6069d,28.5457,-80.8005,1900.0,lfa462,SR20,1736355000
USA,Florida,2025-01-08 16:50:00+00:00,a6069d,28.5457,-80.8005,1900.0,lfa462,SR20,1736355000
USA,Florida,2025-01-08 16:50:05+00:00,a6069d,28.5472,-80.8016,2000.0,lfa462,SR20,1736355005
USA,Florida,2025-01-08 16:50:05+00:00,a6069d,28.5472,-80.8016,2000.0,nan,,1736355005
USA,Florida,2025-01-08 16:50:09+00:00,a6069d,28.548,-80.803,2000.0,nan,,1736355009
USA,Florida,2025-01-08 16:50:09+00:00,a6069d,28.548,-80.8031,2000.0,lfa462,SR20,1736355009
USA,Florida,2025-01-08 16:50:11+00:00,a6069d,28.5482,-80.804,2000.0,lfa462,SR20,1736355011
USA,Florida,2025-01-08 16:50:14+00:00,a6069d,28.5483,-80.8056,2000.0,lfa462,SR20,1736355014
USA,Florida,2025-01-08 16:50:14+00:00,a6069d,28.5484,-80.8056,2000.0,nan,,1736355014
USA,Florida,2025-01-08 16:50:15+00:00,a6069d,28.5483,-80.8062,2000.0,lfa462,SR20,1736355015
USA,Florida,2025-01-08 16:50:18+00:00,a6069d,28.5482,-80.8078,2000.0,nan,,1736355018
USA,Florida,2025-01-08 16:50:19+00:00,a6069d,28.5481,-80.8084,2000.0,lfa462,SR20,1736355019
USA,Florida,2025-01-08 16:50:23+00:00,a6069d,28.5478,-80.8103,2100.0,nan,,1736355023
USA,Florida,2025-01-08 16:50:23+00:00,a6069d,28.5478,-80.8103,2100.0,lfa462,SR20,1736355023
USA,Florida,2025-01-08 16:50:27+00:00,a6069d,28.5474,-80.8129,2100.0,nan,,1736355027
USA,Florida,2025-01-08 16:50:27+00:00,a6069d,28.5474,-80.8129,2100.0,lfa462,SR20,1736355027
USA,Florida,2025-01-08 16:50:31+00:00,a6069d,28.5471,-80.815,2200.0,nan,,1736355031
USA,Florida,2025-01-08 16:50:32+00:00,a6069d,28.547,-80.8154,2200.0,lfa462,SR20,1736355032
USA,Florida,2025-01-08 16:50:33+00:00,a6069d,28.5469,-80.8159,2200.0,lfa462,SR20,1736355033
